id,artist_name,track_name,release_date,genre
64366,lone ranger,m16,1982,reggae
64370,dennis brown,"blood, sweat and tears",1982,reggae
64371,mikey dread,come along,1982,reggae
64372,cornell campbell,boxing,1982,reggae
64373,dennis brown,hold on to what you've got,1982,reggae
64374,yellowman,king inna the jungle,1982,reggae
64375,ub40,the piper calls the tune,1982,reggae
64376,ub40,forget the cost,1982,reggae
64379,eek-a-mouse,schoolboy,1983,reggae
64383,eek-a-mouse,maybe lady,1983,reggae
64385,wally warning,we don't wanna fight,1983,reggae
64386,wally warning,slow down,1983,reggae
64387,wally warning,loving you,1983,reggae
64391,king tubby,conqueror dub,1983,reggae
64393,freddie mcgregor,are you crazy?,1983,reggae
64394,owen gray,please don't make me,1983,reggae
64396,dennis brown,wonders of the world,1983,reggae
64397,johnny osbourne,dance with you,1983,reggae
64398,dennis brown,save a little love for me,1983,reggae
64406,anthony johnson,reggae feeling,1983,reggae
64410,sugar minott,in this time ' sugar minott,1983,reggae
64411,dennis brown,too hot,1983,reggae
64414,owen gray,little girl,1983,reggae
64415,owen gray,where we are going,1983,reggae
64416,johnny osbourne,get up,1983,reggae
64418,mikey dread,time waster,1983,reggae
64420,beenie man,beenie man,1983,reggae
64421,owen gray,islands in the stream,1983,reggae
64424,cornell campbell,money,1983,reggae
64425,cornell campbell,your love,1983,reggae
64427,john holt,reality,1983,reggae
64432,john holt,can't use me,1983,reggae
64436,black roots,what them a do,1983,reggae
64438,aswad,love fire,1983,reggae
64441,mikey dread,knock knock,1983,reggae
64442,john holt,chanting,1983,reggae
64444,aswad,not satisfied,1983,reggae
64447,peter tosh,where you gonna run,1983,reggae
64450,bob marley & the wailers,buffalo soldier,1983,reggae
64452,mikey dread,roots and culture,1983,reggae
64454,jimmy cliff,journey,1983,reggae
64458,ub40,sweet sensation,1983,reggae
64462,ub40,many rivers to cross,1983,reggae
64464,ub40,please don't make me cry,1983,reggae
64466,yellowman,zungguzungguguzungguzeng,1983,reggae
64469,bob marley & the wailers,rastaman live up,1983,reggae
64471,peter tosh,maga dog,1983,reggae
64474,peter tosh,stop that train,1983,reggae
64475,eek-a-mouse,hitler,1983,reggae
64479,jimmy cliff,love solution,1983,reggae
64482,jimmy cliff,sunshine in the music,1983,reggae
64485,mikey dread,sunday school,1983,reggae
64486,new age steppers,some love,1983,reggae
64487,black roots,the father,1983,reggae
64491,the itals,material gain,1983,reggae
64492,the itals,in deh,1983,reggae
64495,the itals,love affair,1983,reggae
64496,johnny clarke,do i do i,1983,reggae
64498,mikey dread,pave the way,1983,reggae
64502,jah shaka,the ghetto,1984,reggae
64503,jah shaka,captivity,1984,reggae
64504,ini kamoze,call the police,1984,reggae
64505,ini kamoze,statement,1984,reggae
64507,prince far i,what mine's yours,1984,reggae
64508,mikey dread,jungle gym,1984,reggae
64509,jah shaka,the king,1984,reggae
64510,whispering lion,you ain't cool,1984,reggae
64511,jah shaka,chains broken,1984,reggae
64512,jah shaka,help,1984,reggae
64514,the gladiators,after you,1984,reggae
64517,the viceroys,tears are falling,1984,reggae
64519,the viceroys,crime don't pay,1984,reggae
64520,"lee ""scratch"" perry",mr. music,1984,reggae
64523,the viceroys,new clothes,1984,reggae
64524,touré kunda,sol mal,1984,reggae
64531,singers and players,striving,1984,reggae
64532,prince far i,african queen,1984,reggae
64533,prince far i,bliss,1984,reggae
64537,black uhuru,black uhuru anthem,1984,reggae
64539,toots & the maytals,spiritual healing,1984,reggae
64544,yellowman,body move,1984,reggae
64545,ini kamoze,hail mi idren,1984,reggae
64546,ub40,seasons,1984,reggae
64547,yellowman,watch your words,1984,reggae
64558,steel pulse,don't give in,1984,reggae
64564,steel pulse,ku klux klan,1984,reggae
64565,gregory isaacs,top ten,1984,reggae
64569,black uhuru,what is life?,1984,reggae
64573,steel pulse,handsworth revolution,1984,reggae
64577,black roots,confusion,1984,reggae
64580,reggae regular,praise jah love,1984,reggae
64582,prince far i,survival,1984,reggae
64583,the gladiators,my thoughts,1984,reggae
64584,ub40,you're not an army,1984,reggae
64586,black uhuru,try it,1984,reggae
64587,black uhuru,bull in the pen,1984,reggae
64589,ub40,your eyes were open,1984,reggae
64591,eek-a-mouse,palaving,1984,reggae
64595,gregory isaacs,easy,1984,reggae
64596,ini kamoze,i want it ital,1984,reggae
64598,frankie paul,hold me,1985,reggae
64604,mighty diamonds,heartbreaker,1985,reggae
64609,little john,gives me a chance,1985,reggae
64611,shabba ranks,mr. loverman,1985,reggae
64613,sanchez,smoke gets in your eyes,1985,reggae
64615,sanchez,so much love,1985,reggae
64616,little john,clarks booty,1985,reggae
64618,mighty diamonds,hustling,1985,reggae
64620,little john,house land*,1985,reggae
64621,touré kunda,toure kunda,1985,reggae
64630,sumo,la gota en el ojo,1985,reggae
64638,steel pulse,save black music,1985,reggae
64639,steel pulse,babylon the bandit,1985,reggae
64641,ub40,don't break my heart,1985,reggae
64644,ub40,the earth dies screaming,1985,reggae
64648,derrick morgan,rude boys don't fear,1985,reggae
64649,ub40,mi spliff,1985,reggae
64650,ub40,the buzz feeling,1985,reggae
64655,yellowman,money make friend,1985,reggae
64658,"lee ""scratch"" perry",the thanks we get,1985,reggae
64670,sumo,no good,1985,reggae
64673,leroy smart,girls are skanking,1985,reggae
64677,mad professor,fresh and clean,1985,reggae
64678,maxi priest,stand up and fight,1985,reggae
64680,junior delgado,lots of loving,1986,reggae
64683,half pint,what's going down,1986,reggae
64685,jah shaka,kingdom dub,1986,reggae
64687,jah shaka,school of dub,1986,reggae
64688,gregory isaacs,black & white,1986,reggae
64689,dennis brown,can't keep a good man down,1986,reggae
64690,junior byles,bur boy,1986,reggae
64691,dennis brown,revolution part one,1986,reggae
64694,thriller u,i can see clearly,1986,reggae
64695,admiral bailey,no better than yard,1986,reggae
64696,touré kunda,baara,1986,reggae
64699,ken boothe,call me,1986,reggae
64702,yellowman,rambo,1986,reggae
64703,yellowman,long rider,1986,reggae
64704,yellowman,gimme what me want,1986,reggae
64709,ub40,tell it like it is,1986,reggae
64710,don carlos,spread out,1986,reggae
64714,maxi priest,strollin' on,1986,reggae
64716,ub40,sing our own song,1986,reggae
64717,black uhuru,uptown dub,1986,reggae
64719,ziggy marley & the melody makers,say people,1986,reggae
64725,ub40,watchdogs,1986,reggae
64729,ziggy marley & the melody makers,hey world!,1986,reggae
64731,maxi priest,crazy love,1986,reggae
64732,black uhuru,brutal,1986,reggae
64734,junior reid,chanting,1986,reggae
64738,sly & robbie,roxanne,1986,reggae
64739,sly & robbie,peter gunn,1986,reggae
64743,freddie mcgregor,somewhere,1986,reggae
64746,sumo,rollando,1986,reggae
64749,ziggy marley & the melody makers,fight to survive,1986,reggae
64751,wailing souls,lay it on the line,1986,reggae
64754,cocoa tea,i'm the toughest,1987,reggae
64761,the gladiators,roots natty roots,1987,reggae
64764,pinchers,champion bubbler,1987,reggae
64765,pinchers,baby love,1987,reggae
64768,the disciples,prophet,1987,reggae
64769,wailing souls,don't run,1987,reggae
64770,the disciples,jah man,1987,reggae
64772,desmond dekker,sing a song,1987,reggae
64774,desmond dekker,grandma,1987,reggae
64777,pat kelly,how long,1987,reggae
64778,sumo,crua chan,1987,reggae
64781,wailing souls,war,1987,reggae
64783,peter tosh,in my song,1987,reggae
64789,pat kelly,"rain, rain, rain",1987,reggae
64790,yellowman,yellow like cheese,1987,reggae
64791,bunny wailer,follow fashion monkey,1987,reggae
64794,black uhuru,leaving to zion,1987,reggae
64796,pat kelly,they talk about love,1987,reggae
64797,eek-a-mouse,peeni walli,1987,reggae
64798,tenor saw,roll call,1987,reggae
64799,ken boothe,is it because i'm black?,1987,reggae
64801,wailing souls,jah give us life,1987,reggae
64802,wailing souls,who no waan come,1987,reggae
64803,bunny wailer,get up stand up,1987,reggae
64807,bunny wailer,johnny too bad,1987,reggae
64808,eek-a-mouse,christmas-a-come,1987,reggae
64811,wailing souls,baby come rock,1987,reggae
64816,wailing souls,full moon,1987,reggae
64817,yellowman,budget,1987,reggae
64820,pat kelly,just for a day,1987,reggae
64823,macka b,we've had enough!,1987,reggae
64826,black uhuru,pain,1987,reggae
64830,ken boothe,love don't love nobody,1987,reggae
64831,yellowman,want a virgin,1988,reggae
64832,junior murvin,people of the world,1988,reggae
64835,yellowman,blueberry hill,1988,reggae
64836,j.c. lodge,telephone love,1988,reggae
64844,ludwig von 88,mike tyson,1988,reggae
64847,papa san,gals love money man,1988,reggae
64849,mighty diamonds,bad boy business,1988,reggae
64850,frankie paul,don't pressure me,1988,reggae
64851,mighty diamonds,up front,1988,reggae
64852,alpha & omega,the exile,1988,reggae
64855,alpha & omega,honest opinion,1988,reggae
64859,ziggy marley & the melody makers,aiding and abetting,1988,reggae
64864,shinehead,know how fe chat,1988,reggae
64871,shinehead,hello ya'll,1988,reggae
64872,steel pulse,disco drop out,1988,reggae
64874,steel pulse,dead end circuit,1988,reggae
64876,ziggy marley & the melody makers,lee and molly,1988,reggae
64879,peter tosh,moses,1988,reggae
64881,peter tosh,stand firm,1988,reggae
64882,peter tosh,crystal ball,1988,reggae
64883,peter tosh,mystic man,1988,reggae
64885,peter tosh,bush doctor,1988,reggae
64887,peter tosh,reggaemylitis,1988,reggae
64888,ziggy marley & the melody makers,tomorrow people,1988,reggae
64894,ziggy marley & the melody makers,what's true,1988,reggae
64897,peter tosh,lesson in my life,1988,reggae
64902,ub40,matter of time,1988,reggae
64904,ziggy marley & the melody makers,have you ever been to hell,1988,reggae
64905,ziggy marley & the melody makers,a who a say,1988,reggae
64907,ub40,you're always pulling me down,1988,reggae
64910,the meditations,wallah up,1988,reggae
64913,ini kamoze,shocking out,1988,reggae
64917,pinchers,mass out,1988,reggae
64919,jimmy cliff,hold tight (eye for an eye),1988,reggae
64922,ini kamoze,hole in the pumpkin,1988,reggae
64924,the twinkle brothers,total disaster,1989,reggae
64925,singers and players,follower,1989,reggae
64926,prince far i,shuffle and deal,1989,reggae
64927,jah stitch,greedy girl,1989,reggae
64929,mikey dread,the seagull,1989,reggae
64931,mikey dread,i see jah,1989,reggae
64932,jah stitch,bury the barber,1989,reggae
64933,mikey dread,goodbye,1989,reggae
64935,dub syndicate,night train,1989,reggae
64937,wailing souls,carry on,1989,reggae
64938,wailing souls,you’re my days,1989,reggae
64941,wailing souls,what is what,1989,reggae
64942,cultural roots,dance rub a dub,1989,reggae
64945,the twinkle brothers,no money dub,1989,reggae
64947,wailing souls,propaganda,1989,reggae
64949,king general,put down the gun,1989,reggae
64951,john holt,visions,1989,reggae
64952,kofi,there must be,1989,reggae
64953,aswad,woman,1989,reggae
64957,phyllis dillon,a thing of the past,1989,reggae
64959,gregory isaacs,big all around,1989,reggae
64960,pato banton,wishing on a star,1989,reggae
64961,pato banton,jah's reggae,1989,reggae
64962,sugar minott,good thing going,1989,reggae
64964,the jamaicans,dedicate my song to you (dedicated to you),1989,reggae
64966,ijahman levi,bob & friends over there,1989,reggae
64971,ub40,tears from my eyes,1989,reggae
64973,aswad,don't turn around,1989,reggae
64976,kofi,didn't i,1989,reggae
64979,kofi,black pride,1989,reggae
64980,steel pulse,can't stand it,1989,reggae
64985,macka b,dread a who she love,1989,reggae
64986,pato banton,visions of the world,1989,reggae
64990,sumo,"cuerdas, gargantas y cables",1989,reggae
64991,black roots,start afresh,1989,reggae
64992,black roots,oppressor,1989,reggae
64993,gregory isaacs,fall for you again,1989,reggae
64996,pato banton,never give in,1989,reggae
64997,pato banton,pressure,1989,reggae
64999,kofi,do you really want me,1989,reggae
65000,gregory isaacs,be careful,1990,reggae
65001,j.c. lodge,love's gonna break your heart,1990,reggae
65002,junior reid,rumours,1990,reggae
65003,black roots,she wants,1990,reggae
65006,pato banton,situation crazy,1990,reggae
65008,macka b,natural suntan,1990,reggae
65009,black roots,living with jah,1990,reggae
65011,mad professor,don't drink the piss,1990,reggae
65016,cocoa tea,keep on doing it,1990,reggae
65019,alton ellis,where i'm down,1990,reggae
65023,alton ellis,the picture was you,1990,reggae
65024,alton ellis,i'll be waiting,1990,reggae
65026,prince far i,ghetto living,1990,reggae
65028,prince far i,armageddon,1990,reggae
65030,culture,natty never get weary,1990,reggae
65031,pato banton,wize up!,1990,reggae
65032,maxi priest,peace throughout the world,1990,reggae
65034,maxi priest,life,1990,reggae
65035,sly & robbie,fire,1990,reggae
65036,burning spear,my roots,1990,reggae
65037,israel vibration,fight to survive,1990,reggae
65039,lucky dube,together as one (live),1990,reggae
65043,barrington levy,mini bus,1990,reggae
65046,jimmy cliff,rebel in me,1990,reggae
65047,maxi priest,just a little bit longer,1990,reggae
65049,maxi priest,best of me,1990,reggae
65052,gregory isaacs,confirm reservation,1990,reggae
65056,marcia griffiths,electric boogie,1990,reggae
65062,the gladiators,bongo red,1990,reggae
65063,maxi priest,space in my heart,1990,reggae
65064,gregory isaacs,poor and clean,1990,reggae
65068,maxi priest,human work of art,1990,reggae
65071,cocoa tea,fool in love,1990,reggae
65072,cocoa tea,babylon get rude,1990,reggae
65073,sugar minott,rub a dub dub,1990,reggae
65079,the gladiators,war,1990,reggae
65080,gregory isaacs,"no speech, no language",1990,reggae
65082,burning spear,great men,1990,reggae
65083,burning spear,african woman,1990,reggae
65084,burning spear,elephants,1990,reggae
65085,burning spear,one people,1990,reggae
65086,burning spear,civilization,1990,reggae
65090,the itals,hallelujah,1991,reggae
65091,the itals,time,1991,reggae
65102,the bassies,i don't mind,1991,reggae
65104,ziggy marley & the melody makers,so good so right,1991,reggae
65105,prince far i,anambra,1991,reggae
65109,pinchers,hold me,1991,reggae
65114,black uhuru,breakout,1991,reggae
65115,macka b,slow down driver,1991,reggae
65116,macka b,revelation time,1991,reggae
65119,rita marley,i know a place,1991,reggae
65120,macka b,peace cup,1991,reggae
65122,jahmel,no love in the city,1991,reggae
65123,culture,soon come,1991,reggae
65128,culture,step along,1991,reggae
65140,culture,this way,1991,reggae
65141,maxi priest,how can we ease the pain,1991,reggae
65142,lucky dube,up with hope (down with dope),1991,reggae
65144,shabba ranks,wicked in bed,1991,reggae
65148,sanchez,give it a chance,1991,reggae
65150,ziggy marley,kozmik,1991,reggae
65152,black uhuru,army band,1991,reggae
65153,big youth,cool breeze,1991,reggae
65156,dennis brown,here i come,1991,reggae
65161,shabba ranks,mr. loverman (feat. chevelle franklin),1991,reggae
65169,sublime,badfish,1991,reggae
65178,sublime,live at e's,1991,reggae
65180,sublime,smoke two joints,1991,reggae
65187,ziggy marley & the melody makers,generation,1991,reggae
65192,shabba ranks,bad & wicked,1991,reggae
65193,shabba ranks,ram dancehall,1991,reggae
65195,prince far i,suru-lere,1991,reggae
65196,roots radics,throw away your gun,1991,reggae
65198,israel vibration,be careful,1991,reggae
65199,black uhuru,word sound,1991,reggae
65201,eek-a-mouse,love me,1991,reggae
65203,mikey dread,warrior stylee,1991,reggae
65210,steel pulse,victims,1991,reggae
65211,mikey dread,choose me,1991,reggae
65217,steel pulse,gang warfare,1991,reggae
65218,ziggy marley & the melody makers,new time & age,1991,reggae
65221,black uhuru,freedom fighter,1991,reggae
65223,jacob miller,all night till day light,1991,reggae
65225,justin hinds,want more,1992,reggae
65226,garnett silk,it's growing,1992,reggae
65227,marcia griffiths,fire burning,1992,reggae
65228,gregory isaacs,pardon me,1992,reggae
65229,gregory isaacs,breaking up,1992,reggae
65237,cocoa tea,i'm wanted,1992,reggae
65239,the melodians,"hey, girl",1992,reggae
65241,wailing souls,get real,1992,reggae
65248,the gladiators,run them,1992,reggae
65249,the gladiators,fussing version,1992,reggae
65250,the gladiators,full time,1992,reggae
65253,buju banton,man fi dead,1992,reggae
65257,macka b,where is the love,1992,reggae
65259,shinehead,should i?,1992,reggae
65261,macka b,bass,1992,reggae
65262,macka b,buppie,1992,reggae
65265,sly & robbie,my conversation,1992,reggae
65266,mad professor,monkey dub,1992,reggae
65269,shinehead,the pen,1992,reggae
65272,the melodians,lonely night,1992,reggae
65276,pato banton,only love,1992,reggae
65282,super cat,fight fi power,1992,reggae
65286,shabba ranks,rude boy,1992,reggae
65288,ziggy marley & the melody makers,love is the only law,1992,reggae
65289,garnett silk,place in your heart,1992,reggae
65292,ziggy marley & the melody makers,when the lights gone out,1992,reggae
65293,ziggy marley & the melody makers,all you got,1992,reggae
65294,lucky dube,truth in the world,1992,reggae
65296,shabba ranks,will power,1992,reggae
65297,big mountain,rastaman,1992,reggae
65299,ziggy marley & the melody makers,pains of life,1992,reggae
65304,pato banton,one world (not three),1992,reggae
65308,sublime,krs-one,1992,reggae
65309,sublime,right back,1992,reggae
65310,sublime,rivers of babylon,1992,reggae
65314,dennis brown,things in life,1992,reggae
65323,ziggy marley & the melody makers,black my story (not history),1992,reggae
65325,shinehead,try my love,1992,reggae
65327,wailing souls,picky picky head,1992,reggae
65329,steel pulse,k.k.k.,1992,reggae
65330,lucky dube,together as one,1992,reggae
65332,maxi priest,amazed are we,1992,reggae
65333,maxi priest,promises,1992,reggae
65336,mutabaruka,the system,1992,reggae
65337,wayne wonder,all this time,1992,reggae
65338,carlene davis,why me lord,1992,reggae
65344,ken boothe,feeling soul,1992,reggae
65350,lucky dube,children in the streets,1992,reggae
65351,lucky dube,jah save us,1992,reggae
65353,shinehead,i just called to say i love you,1992,reggae
65354,super cat,south central,1992,reggae
65356,lucky dube,rastas,1992,reggae
65357,lucky dube,on my own,1992,reggae
65366,israel vibration,thank you jah,1993,reggae
65370,têtes raides,the mad fiddler,1993,reggae
65376,burning spear,it's not a crime,1993,reggae
65378,burning spear,on the inside,1993,reggae
65381,the grace thrillers,he's alive,1993,reggae
65382,patra,worker man,1993,reggae
65384,garnett silk,love me or leave me,1993,reggae
65385,eraserheads,honky-toinks granny,1993,reggae
65387,barrington levy,nothing's changed,1993,reggae
65389,buju banton,buju love you to the max,1993,reggae
65393,israel vibration,babylon by bus,1993,reggae
65394,dennis brown,second chance,1993,reggae
65400,half pint,if i had a hammer,1993,reggae
65402,toots & the maytals,monkey girl,1993,reggae
65405,israel vibration,run but you can't hide,1993,reggae
65406,macka b,promises,1993,reggae
65407,macka b,do the butterfly,1993,reggae
65408,the skatalites,the don (part i),1993,reggae
65414,garnett silk,jah jah is the ruler,1993,reggae
65416,cocoa tea,grow your locks,1993,reggae
65417,shaggy,all virgins,1993,reggae
65418,garnett silk,nothing can divide us,1993,reggae
65422,snow,creative child,1993,reggae
65423,desmond dekker,king of ska,1993,reggae
65425,ub40,it's a long long way,1993,reggae
65430,third world,rhythm of life,1993,reggae
65431,barrington levy,be strong,1993,reggae
65433,ub40,now and then,1993,reggae
65437,ub40,promises and lies,1993,reggae
65438,ub40,sorry,1993,reggae
65444,buju banton,no respect,1993,reggae
65445,ziggy marley & the melody makers,there she goes,1993,reggae
65452,third world,try jah love,1993,reggae
65455,buju banton,love how the gal flex,1993,reggae
65459,ub40,(i can't help) falling in love with you,1993,reggae
65460,lucky dube,jah (live),1993,reggae
65462,311,paradise,1993,reggae
65468,311,visit,1993,reggae
65476,buju banton,the grudge,1993,reggae
65479,ziggy marley & the melody makers,garden,1993,reggae
65481,ziggy marley & the melody makers,x marks the spot,1993,reggae
65482,burning spear,i stand strong,1993,reggae
65484,half pint,money man skank,1993,reggae
65492,third world,reggae radio station,1993,reggae
65494,third world,railroad track,1993,reggae
65495,barrington levy,survival,1993,reggae
65497,ziggy marley & the melody makers,brothers and sisters,1993,reggae
65501,snow,ease up,1993,reggae
65502,garnett silk,hello africa,1993,reggae
65505,ziggy marley & the melody makers,world so corrupt,1993,reggae
65515,alpha & omega,show me a purpose,1994,reggae
65516,los cafres,leggo mi hand,1994,reggae
65517,cocoa tea,don't turn it off,1994,reggae
65518,burning spear,hail h.i.m,1994,reggae
65519,burning spear,cry blood africans,1994,reggae
65522,aswad,2 makes 1,1994,reggae
65525,lady saw,stab out the meat,1994,reggae
65529,capleton,chalice,1994,reggae
65530,big mountain,time has come,1994,reggae
65531,christafari,inside burning,1994,reggae
65534,burning spear,african teacher,1994,reggae
65536,sanchez,are you still in love with me,1994,reggae
65539,bounty killer,see you no more (2004),1994,reggae
65540,herbs,home grown,1994,reggae
65542,christafari,come children,1994,reggae
65547,shinehead,keep on,1994,reggae
65548,shinehead,me and them,1994,reggae
65551,cocoa tea,mek dem a gwan so,1994,reggae
65553,capleton,equal rights,1994,reggae
65554,burning spear,follow marcus garvey,1994,reggae
65560,richie stephens,trying to get to you,1994,reggae
65561,bounty killer,can't beat we,1994,reggae
65562,bounty killer,down in the ghetto,1994,reggae
65563,the ethiopians,let me blow my smoke,1994,reggae
65564,beres hammond,giving thanks,1994,reggae
65565,ballyhoo,man on the moon,1994,reggae
65567,musical youth,heartbreaker,1994,reggae
65577,311,six,1994,reggae
65583,big mountain,all kinds of people,1994,reggae
65585,musical youth,blind boy,1994,reggae
65586,ini kamoze,gunshot,1994,reggae
65587,big mountain,fruitful days,1994,reggae
65591,sanchez,here i am,1994,reggae
65600,sublime,get out!,1994,reggae
65602,sublime,cisco kid,1994,reggae
65605,musical youth,pass the dutchie,1994,reggae
65609,michael franti & spearhead,people in tha middle,1994,reggae
65610,sublime,superstar punani,1994,reggae
65613,g. love & special sauce,shooting hoops,1994,reggae
65614,big mountain,caribbean blue,1994,reggae
65615,michael franti & spearhead,hole in the bucket,1994,reggae
65616,sublime,q-ball,1994,reggae
65617,cocoa tea,she loves me now,1994,reggae
65618,sublime,i don't care too much for reggae dub,1994,reggae
65621,sublime,steady b loop dub,1994,reggae
65624,g. love & special sauce,i-76,1994,reggae
65628,christafari,selah,1994,reggae
65629,born jamericans,nobody knows,1994,reggae
65632,cocoa tea,hot sweet cocoa tea,1994,reggae
65635,musical youth,yard stylee,1994,reggae
65639,beres hammond,i won't surrender,1994,reggae
65641,john holt,i'm the one to blame,1994,reggae
65647,christafari,listening,1994,reggae
65651,sanchez,unchained,1994,reggae
65652,big mountain,young revolutionaries,1994,reggae
65653,musical youth,schoolgirl,1994,reggae
65654,michael franti & spearhead,runfayalife,1994,reggae
65657,michael franti & spearhead,crime to be broke in america,1994,reggae
65660,musical youth,shanty town (007),1994,reggae
65661,musical youth,"mash it to the youth man, mash it",1994,reggae
65667,big mountain,revolution,1994,reggae
65669,wayne wonder,live and learn,1994,reggae
65670,born jamericans,so ladies,1994,reggae
65680,snow,if you like the sound,1995,reggae
65681,patra,either or either,1995,reggae
65682,tony curtis,for you love,1995,reggae
65684,prince far i,out of the abyss,1995,reggae
65692,mad lion,see a man face,1995,reggae
65695,patra,deep inside,1995,reggae
65698,ini kamoze,hotter this year,1995,reggae
65705,julian marley,lion in the jungle,1995,reggae
65707,sanchez,can't remember the last time,1995,reggae
65708,the grace thrillers,make us one,1995,reggae
65709,the grace thrillers,raise your hand,1995,reggae
65714,carlene davis,the first word in memory,1995,reggae
65715,general levy,wikkeda!!,1995,reggae
65716,the techniques,little did you know,1995,reggae
65717,burning spear,old timer,1995,reggae
65718,burning spear,not stupid,1995,reggae
65719,burning spear,subject in school,1995,reggae
65726,super cat,dance,1995,reggae
65732,patra,hot stuff,1995,reggae
65733,shabba ranks,love punany bad,1995,reggae
65734,the grace thrillers,tell me the story,1995,reggae
65740,jacob miller,baby i love you so,1995,reggae
65747,eraserheads,fill her,1995,reggae
65748,ziggy marley & the melody makers,tipsy dazy,1995,reggae
65758,diana king,shy guy,1995,reggae
65763,dave collins,double barrel,1995,reggae
65770,the grace thrillers,around god's throne,1995,reggae
65777,alton ellis,it's true,1995,reggae
65779,g. love & special sauce,bye bye baby,1995,reggae
65783,capleton,chant,1995,reggae
65785,capleton,big time,1995,reggae
65796,sammy dread,bad company,1995,reggae
65798,ziggy marley & the melody makers,live it up,1995,reggae
65799,g. love & special sauce,leaving the city,1995,reggae
65802,sanchez,in your eyes,1995,reggae
65805,ziggy marley & the melody makers,today,1995,reggae
65810,eek-a-mouse,good to me,1996,reggae
65813,wailing souls,oh what a lie,1996,reggae
65815,anthony b,this notion (intro),1996,reggae
65824,maxi priest,watching the world go by,1996,reggae
65825,wailing souls,modern slavery,1996,reggae
65826,anthony b,bun down soddom,1996,reggae
65828,scientist,the scientist's answer,1996,reggae
65829,frankie paul,tonight,1996,reggae
65832,luciano,how can you,1996,reggae
65835,burning spear,praise him,1996,reggae
65836,wailing souls,infidels,1996,reggae
65840,frankie paul,sara,1996,reggae
65844,maxi priest,love will cross over,1996,reggae
65846,israel vibration,saviour in your life,1996,reggae
65848,israel vibration,solomon bloodline,1996,reggae
65850,israel vibration,terrorist,1996,reggae
65851,the skatalites,two for one,1996,reggae
65852,morgan heritage,protect us jah,1996,reggae
65859,burning spear,thank you,1996,reggae
65861,lady saw,give me the reason,1996,reggae
65862,natural vibrations,floatin',1996,reggae
65864,cham,break up and make up,1996,reggae
65869,eek-a-mouse,shopping,1996,reggae
65874,burning spear,marcus say jah no dead,1996,reggae
65878,slightly stoopid,fuck the police,1996,reggae
65880,slightly stoopid,righteous man,1996,reggae
65882,john brown's body,all time,1996,reggae
65885,bounty killer,gun down,1996,reggae
65886,dispatch,other side (live),1996,reggae
65889,slightly stoopid,wake up late,1996,reggae
65890,slightly stoopid,anti socialistic,1996,reggae
65891,slightly stoopid,zero tolerance,1996,reggae
65892,luciano,never give up my pride,1996,reggae
65893,slightly stoopid,operation,1996,reggae
65894,eek-a-mouse,black cowboy,1996,reggae
65895,slightly stoopid,to a party,1996,reggae
65902,"lee ""scratch"" perry",disco devil,1996,reggae
65903,sublime,the ballad of johnny butt,1996,reggae
65908,sublime,pawn shop,1996,reggae
65911,sublime,garden grove,1996,reggae
65923,luciano,messenger,1996,reggae
65925,eraserheads,lightyears,1996,reggae
65932,luciano,rainy days,1996,reggae
65933,burning spear,nyah keith,1996,reggae
65936,lone ranger,uptown style,1996,reggae
65937,toots & the maytals,one eyed enos,1996,reggae
65938,anthony b,so many things,1996,reggae
65941,wailing souls,fire coal man,1996,reggae
65942,wayne wonder,the best,1996,reggae
65944,eraserheads,fruitcake,1996,reggae
65945,anthony b,cold feet,1996,reggae
65952,horace andy,don't let problems get you down,1996,reggae
65954,"lee ""scratch"" perry",curly locks,1996,reggae
65955,israel vibration,feelin' irie,1996,reggae
65956,horace andy,rock to sleep,1996,reggae
65958,burning spear,jah kingdom,1996,reggae
65963,shaggy,tender love,1997,reggae
65965,michael franti & spearhead,comin' to gitcha,1997,reggae
65968,sizzla,greedy joe,1997,reggae
65971,steel pulse,peace party,1997,reggae
65973,steel pulse,i-spy... (no stranger to danger),1997,reggae
65974,steel pulse,black enough?,1997,reggae
65979,beenie man,monster look,1997,reggae
65981,steel pulse,black & proud,1997,reggae
65982,the maytals,i'll never grow old,1997,reggae
65990,heavy d,wanna be a player,1997,reggae
65992,g. love & special sauce,200 years,1997,reggae
65993,steel pulse,the real terrorist,1997,reggae
65994,steel pulse,role model,1997,reggae
66001,burning spear,don't sell out,1997,reggae
66015,capleton,east coast to the west coast,1997,reggae
66016,israel vibration,on the rock,1997,reggae
66017,tanya stephens,big heavy gal,1997,reggae
66018,diana king,do you really want to hurt me,1997,reggae
66023,the melodians,it took a miracle,1997,reggae
66024,ub40,lisa,1997,reggae
66029,capleton,original man,1997,reggae
66032,israel vibration,rude boy shufflin',1997,reggae
66033,israel vibration,the same song,1997,reggae
66034,culture,trust me,1997,reggae
66035,culture,no night,1997,reggae
66039,half pint,one big family,1997,reggae
66040,ub40,friendly fire,1997,reggae
66041,wailing souls,peace and love shall reign,1997,reggae
66042,wailing souls,riddim of life,1997,reggae
66045,311,borders,1997,reggae
66051,sanchez,loneliness,1997,reggae
66054,g. love & special sauce,willow tree,1997,reggae
66064,311,jupiter,1997,reggae
66067,the melodians,rivers of babylon,1997,reggae
66069,beenie man,who am i,1997,reggae
66074,311,electricity,1997,reggae
66075,311,inner light spectrum,1997,reggae
66079,half pint,greetings,1997,reggae
66083,311,stealing happy hours,1997,reggae
